Part ID,Complete Auto Carpet Kit,1974,1982,Dodge,Ramcharger,,Covers all floor originally carpeted,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/ea/62/ee/63/63ee62ea1292792ac38aff85/Coverage_Complete-Auto-Carpet-Kit-SUV.png, $ 340.00 , $ 442.00 , $ 244.80 , $ 318.24 
192,Front with Side Extensions Auto Carpet Kit,1960,1960,Dodge,W100 Series,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 165.00 , $ 214.50 , $ 118.80 , $ 154.44 
192,Front with Side Extensions Auto Carpet Kit,1960,1960,Dodge,W200 Series,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 165.00 , $ 214.50 , $ 118.80 , $ 154.44 
192,Front with Side Extensions Auto Carpet Kit,1960,1960,Dodge,W300 Series,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 165.00 , $ 214.50 , $ 118.80 , $ 154.44 
1307,Front and Rear Auto Carpet Kit,1960,1961,Chrysler,300,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307,Front and Rear Auto Carpet Kit,1960,1961,Chrysler,New Yorker,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307,Front and Rear Auto Carpet Kit,1960,1961,Chrysler,Newport,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307,Front and Rear Auto Carpet Kit,1960,1960,Chrysler,Saratoga,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307,Front and Rear Auto Carpet Kit,1960,1961,Chrysler,Windsor,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307,Front and Rear Auto Carpet Kit,1960,1960,DeSoto,Fireflite,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307,Front and Rear Auto Carpet Kit,1960,1961,Dodge,Dart,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307,Front and Rear Auto Carpet Kit,1960,1961,Plymouth,Belvedere,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307,Front and Rear Auto Carpet Kit,1960,1961,Plymouth,Fury,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307,Front and Rear Auto Carpet Kit,1960,1961,Plymouth,Savoy,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1800,Front and Rear Auto Carpet Kit,1960,1961,Plymouth,Valiant,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 290.00 , $ 377.00 , $ 208.80 , $ 271.44 
193,Front with Side Extensions Auto Carpet Kit,1961,1967,Dodge,D100 Series,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
193,Front with Side Extensions Auto Carpet Kit,1961,1967,Dodge,D200 Series,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
193,Front with Side Extensions Auto Carpet Kit,1961,1967,Dodge,D300 Series,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
193,Front with Side Extensions Auto Carpet Kit,1961,1967,Dodge,W100 Series,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
193,Front with Side Extensions Auto Carpet Kit,1961,1967,Dodge,W200 Series,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
193,Front with Side Extensions Auto Carpet Kit,1961,1967,Dodge,W300 Series,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
1307,Front and Rear Auto Carpet Kit,1961,1961,Dodge,Phoenix,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307,Front and Rear Auto Carpet Kit,1961,1961,Dodge,Pioneer,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1801,Front and Rear Auto Carpet Kit,1961,1964,Plymouth,Valiant,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
406,Front and Rear Auto Carpet Kit,1962,1964,Chrysler,300,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/33/67/f7/63/63f767335969a63f3a55a93e/406.jpg, $ 235.00 , $ 305.50 , $ 169.20 , $ 219.96 
406,Front and Rear Auto Carpet Kit,1962,1964,Chrysler,New Yorker,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/33/67/f7/63/63f767335969a63f3a55a93e/406.jpg, $ 235.00 , $ 305.50 , $ 169.20 , $ 219.96 
406,Front and Rear Auto Carpet Kit,1962,1964,Chrysler,Newport,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/33/67/f7/63/63f767335969a63f3a55a93e/406.jpg, $ 235.00 , $ 305.50 , $ 169.20 , $ 219.96 
409,Front and Rear Auto Carpet Kit,1962,1964,Chrysler,Imperial,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906765/409.jpg, $ 290.00 , $ 377.00 , $ 208.80 , $ 271.44 
1306,Front and Rear Auto Carpet Kit,1962,1962,Dodge,Dart,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/17/7b/a3/63/63a37b17f2876cfbad906743/1306.jpg, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1308,Front and Rear Auto Carpet Kit,1962,1965,Dodge,880,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1308,Front and Rear Auto Carpet Kit,1962,1965,Dodge,880 Custom,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1308,Front and Rear Auto Carpet Kit,1962,1964,Plymouth,Belvedere,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1308,Front and Rear Auto Carpet Kit,1962,1964,Plymouth,Fury,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1308,Front and Rear Auto Carpet Kit,1962,1964,Plymouth,Savoy,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1801,Front and Rear Auto Carpet Kit,1962,1962,Dodge,LANCER,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1308A,Front and Rear Auto Carpet Kit,1962,1964,Dodge,Polara,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1308,Front and Rear Auto Carpet Kit,1963,1963,Dodge,330,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1801,Front and Rear Auto Carpet Kit,1963,1964,Dodge,Dart,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905,Front and Rear Auto Carpet Kit,1964,1974,Plymouth,Barracuda,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1310,Front and Rear Auto Carpet Kit,1965,1971,Chrysler,300,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1310,Front and Rear Auto Carpet Kit,1965,1975,Chrysler,Imperial,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1310,Front and Rear Auto Carpet Kit,1965,1978,Chrysler,New Yorker,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1310,Front and Rear Auto Carpet Kit,1965,1978,Chrysler,Newport,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1310,Front and Rear Auto Carpet Kit,1965,1978,Chrysler,Town & Country,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1310,Front and Rear Auto Carpet Kit,1965,1978,Dodge,Monaco,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1310,Front and Rear Auto Carpet Kit,1965,1973,Dodge,Polara,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1310,Front and Rear Auto Carpet Kit,1965,1978,Plymouth,Fury,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1310,Front and Rear Auto Carpet Kit,1965,1974,Plymouth,Fury II,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1310,Front and Rear Auto Carpet Kit,1965,1974,Plymouth,Fury III,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1802,Front and Rear Auto Carpet Kit,1965,1967,Dodge,Dart,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1802,Front and Rear Auto Carpet Kit,1965,1967,Plymouth,Valiant,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1901,Front and Rear Auto Carpet Kit,1965,1970,Plymouth,Belvedere,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1901,Front and Rear Auto Carpet Kit,1965,1967,Plymouth,Belvedere II,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1901,Front and Rear Auto Carpet Kit,1965,1970,Plymouth,Satellite,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1307C,Front and Rear Auto Carpet Kit,1965,1966,Dodge,Coronet,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1901,Front and Rear Auto Carpet Kit,1966,1970,Dodge,Charger,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1901,Front and Rear Auto Carpet Kit,1967,1970,Dodge,Coronet,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1901,Front and Rear Auto Carpet Kit,1967,1970,Plymouth,GTX,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
193,Front with Side Extensions Auto Carpet Kit,1968,1972,Dodge,D100 Pickup,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
193,Front with Side Extensions Auto Carpet Kit,1968,1972,Dodge,D200 Pickup,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
193,Front with Side Extensions Auto Carpet Kit,1968,1972,Dodge,D300 Pickup,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
193,Front with Side Extensions Auto Carpet Kit,1968,1972,Dodge,W100 Pickup,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
193,Front with Side Extensions Auto Carpet Kit,1968,1972,Dodge,W200 Pickup,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
193,Front with Side Extensions Auto Carpet Kit,1968,1972,Dodge,W300 Pickup,,Covers from firewall to front of front seat and along sides of front seat,https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb31aaaecc7764a3c3/Coverage_Front-With-Side-Extensions-Carpet-Kit-Pickup.png, $ 155.00 , $ 201.50 , $ 111.60 , $ 145.08 
1310,Front and Rear Auto Carpet Kit,1968,1974,Plymouth,Fury I,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/18/7b/a3/63/63a37b18f2876cfbad906745/1310.jpg, $ 225.00 , $ 292.50 , $ 162.00 , $ 210.60 
1901,Front and Rear Auto Carpet Kit,1968,1970,Plymouth,Road Runner,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
1905,Front and Rear Auto Carpet Kit,1968,1976,Dodge,Dart,,Firewall to front of rear seat (floor area under seat may be uncovered),https://files.plytix.com/api/v1.1/file/public_files/pim/assets/f5/1a/a3/63/63a31af51af94d0001f4aaa3/images/eb/62/ee/63/63ee62eb685ae95bd6bf4546/Coverage_Coverage_Front-And-Rear-Carpet-Kit-Sedan.png, $ 180.00 , $ 234.00 , $ 129.60 , $ 168.48 
